activity_id,employee_id,start_date,sport_type,distance_m,end_date,comment
1895,30945,2025-08-08 08:41:18,Running,4355,2025-08-08 08:57:18,Super conditions aujourd'hui
1896,30945,2025-08-13 22:16:18,Running,12594,2025-08-13 22:52:18,Reprise du sport :)
1897,30945,2025-08-16 19:08:18,Running,4512,2025-08-16 19:37:18,Fatigant mais satisfaisant
1898,30945,2025-08-23 21:12:18,Running,4654,2025-08-23 21:27:18,
1899,30945,2025-08-30 03:51:18,Running,5605,2025-08-30 04:24:18,Nouveau record personnel !
1900,30945,2025-09-05 19:19:18,Running,8488,2025-09-05 19:57:18,Belle séance !
1901,30945,2025-09-08 01:46:18,Running,3736,2025-09-08 02:15:18,Nouveau record personnel !
1902,30945,2025-09-16 21:06:18,Running,10800,2025-09-16 21:44:18,Super conditions aujourd'hui
1903,30945,2025-09-19 23:12:18,Running,8572,2025-09-19 23:53:18,Objectif atteint !
1904,30945,2025-09-27 01:13:18,Running,3312,2025-09-27 01:33:18,Fatigant mais satisfaisant
1905,30945,2025-09-27 19:40:18,Running,12759,2025-09-27 20:20:18,Nouveau record personnel !
1906,30945,2025-09-28 20:03:18,Running,4345,2025-09-28 20:26:18,Belle séance !
1907,30945,2025-09-29 02:00:18,Running,5606,2025-09-29 02:21:18,
1908,30945,2025-09-29 08:00:18,Running,4401,2025-09-29 08:15:18,Nouveau record personnel !
1909,30945,2025-09-29 18:43:18,Running,5472,2025-09-29 19:23:18,Bonne sortie
1910,30945,2025-10-01 20:01:18,Running,7061,2025-10-01 20:26:18,Super conditions aujourd'hui
1911,30945,2025-10-02 05:19:18,Running,8227,2025-10-02 05:59:18,Objectif atteint !
1912,30945,2025-10-06 19:51:18,Running,6838,2025-10-06 20:16:18,Nouveau record personnel !
1913,30945,2025-10-07 01:04:18,Running,7167,2025-10-07 01:31:18,Séance de récupération
1914,30945,2025-10-14 00:20:18,Running,2666,2025-10-14 00:36:18,Bonne sortie
1915,30945,2025-10-15 00:15:18,Running,6338,2025-10-15 00:35:18,
1916,30945,2025-10-22 19:34:18,Running,7596,2025-10-22 20:05:18,
1917,30945,2025-10-23 22:57:18,Running,5643,2025-10-23 23:17:18,Objectif atteint !
1918,30945,2025-11-04 03:29:18,Running,5949,2025-11-04 03:49:18,Bonne sortie
1919,30945,2025-11-10 23:02:18,Running,4618,2025-11-10 23:37:18,Bonne sortie
1920,30945,2025-11-16 05:00:18,Running,5195,2025-11-16 05:32:18,
1921,30945,2025-11-20 04:27:18,Running,2423,2025-11-20 04:43:18,
1922,30945,2025-11-26 06:03:18,Running,8428,2025-11-26 06:46:18,Objectif atteint !
1923,30945,2025-11-27 05:28:18,Running,3428,2025-11-27 05:48:18,
1924,30945,2025-12-01 01:26:18,Running,6553,2025-12-01 01:49:18,Reprise du sport :)
1925,30945,2025-12-07 03:26:18,Running,6935,2025-12-07 03:49:18,Super conditions aujourd'hui
1926,30945,2025-12-11 20:50:18,Running,7871,2025-12-11 21:32:18,Objectif atteint !
1927,30945,2025-12-17 21:57:18,Running,10069,2025-12-17 22:34:18,Bonne sortie
1928,30945,2025-12-18 20:44:18,Running,6661,2025-12-18 21:12:18,Belle séance !
1929,30945,2025-12-26 01:05:18,Running,8647,2025-12-26 01:43:18,Nouveau record personnel !
1930,30945,2025-12-28 21:23:18,Running,5708,2025-12-28 21:43:18,
1931,30945,2025-12-31 06:19:18,Running,8246,2025-12-31 07:00:18,Reprise du sport :)
1932,30945,2026-01-08 02:18:18,Running,4686,2026-01-08 02:44:18,Reprise du sport :)
1933,30945,2026-01-16 23:16:18,Running,12471,2026-01-16 23:52:18,
1934,30945,2026-01-23 00:26:18,Running,10921,2026-01-23 01:07:18,Fatigant mais satisfaisant
1935,30945,2026-02-01 08:34:18,Running,15252,2026-02-01 09:18:18,Fatigant mais satisfaisant
1936,30945,2026-02-03 18:36:18,Running,15142,2026-02-03 19:19:18,Nouveau record personnel !
1937,30945,2026-02-11 23:33:18,Running,13111,2026-02-12 00:17:18,Super conditions aujourd'hui
1938,30945,2026-02-17 01:25:18,Running,5360,2026-02-17 01:49:18,Fatigant mais satisfaisant
1939,30945,2026-03-06 21:22:18,Running,13053,2026-03-06 22:05:18,
1940,30945,2026-03-06 21:29:18,Running,6149,2026-03-06 21:56:18,Objectif atteint !
1941,30945,2026-03-17 21:05:18,Running,12195,2026-03-17 21:44:18,
1942,30945,2026-03-18 18:28:18,Running,7828,2026-03-18 18:58:18,Fatigant mais satisfaisant
1943,30945,2026-03-24 07:01:18,Running,8028,2026-03-24 07:27:18,Nouveau record personnel !
1944,30945,2026-03-27 23:27:18,Running,11140,2026-03-28 00:11:18,Objectif atteint !
1945,30945,2026-03-28 22:30:18,Running,2944,2026-03-28 22:51:18,
1946,30945,2026-03-30 00:59:18,Running,5584,2026-03-30 01:32:18,Fatigant mais satisfaisant
1947,30945,2026-04-07 22:49:18,Running,10667,2026-04-07 23:32:18,
1948,30945,2026-04-13 05:43:18,Running,7051,2026-04-13 06:15:18,Nouveau record personnel !
1949,30945,2026-04-18 00:11:18,Running,9129,2026-04-18 00:40:18,Super conditions aujourd'hui
1950,30945,2026-04-24 06:51:18,Running,5974,2026-04-24 07:08:18,Belle séance !
1951,30945,2026-04-25 21:36:18,Running,2233,2026-04-25 21:52:18,
1952,30945,2026-04-26 02:13:18,Running,6319,2026-04-26 02:35:18,
1953,30945,2026-04-26 21:57:18,Running,12024,2026-04-26 22:41:18,Objectif atteint !
1954,30945,2026-05-06 05:14:18,Running,8987,2026-05-06 05:44:18,Bonne sortie
1955,44927,2025-05-17 06:24:18,Randonnée,6445,2025-05-17 09:05:18,Belle séance !
1956,44927,2025-05-20 08:18:18,Randonnée,7750,2025-05-20 10:36:18,Belle séance !
1957,44927,2025-05-21 04:50:18,Randonnée,2457,2025-05-21 06:11:18,Reprise du sport :)
1958,44927,2025-05-30 21:56:18,Randonnée,3472,2025-05-30 23:34:18,Nouveau record personnel !
1959,44927,2025-06-05 19:06:18,Randonnée,4726,2025-06-05 20:54:18,Super conditions aujourd'hui
1960,44927,2025-06-23 06:25:18,Randonnée,9367,2025-06-23 08:40:18,Séance de récupération
1961,44927,2025-06-25 22:25:18,Randonnée,4926,2025-06-26 00:07:18,
1962,44927,2025-07-12 00:00:18,Randonnée,9703,2025-07-12 02:36:18,
1963,44927,2025-08-01 21:48:18,Randonnée,5448,2025-08-01 23:55:18,
1964,44927,2025-08-07 00:45:18,Randonnée,4186,2025-08-07 02:12:18,Nouveau record personnel !
1965,44927,2025-08-07 04:47:18,Randonnée,11041,2025-08-07 07:25:18,
1966,44927,2025-08-12 18:40:18,Randonnée,7299,2025-08-12 20:16:18,Séance de récupération
1967,44927,2025-09-13 22:19:18,Randonnée,5577,2025-09-14 00:35:18,
1968,44927,2025-09-23 00:01:18,Randonnée,6296,2025-09-23 01:51:18,Bonne sortie
1969,44927,2025-09-28 20:54:18,Randonnée,10344,2025-09-28 23:26:18,
1970,44927,2025-10-06 00:18:18,Randonnée,10878,2025-10-06 02:47:18,
1971,44927,2025-10-17 19:51:18,Randonnée,9017,2025-10-17 22:50:18,
1972,44927,2025-10-28 02:45:18,Randonnée,4351,2025-10-28 03:51:18,
1973,44927,2025-10-31 01:59:18,Randonnée,5769,2025-10-31 04:09:18,Super conditions aujourd'hui
1974,44927,2025-12-03 08:19:18,Randonnée,9085,2025-12-03 10:43:18,
1975,44927,2025-12-04 03:10:18,Randonnée,5783,2025-12-04 06:04:18,Bonne sortie
1976,44927,2025-12-09 00:38:18,Randonnée,8943,2025-12-09 03:06:18,
1977,44927,2025-12-09 22:59:18,Randonnée,5316,2025-12-10 01:34:18,Séance de récupération
1978,44927,2025-12-13 07:18:18,Randonnée,6162,2025-12-13 09:36:18,
1979,44927,2026-01-03 19:56:18,Randonnée,9825,2026-01-03 22:13:18,Belle séance !
1980,44927,2026-01-20 01:45:18,Randonnée,6666,2026-01-20 03:42:18,Nouveau record personnel !
1981,44927,2026-01-31 03:32:18,Randonnée,4141,2026-01-31 04:54:18,
1982,44927,2026-02-07 07:37:18,Randonnée,4355,2026-02-07 09:18:18,Séance de récupération
1983,44927,2026-02-12 19:53:18,Randonnée,10586,2026-02-12 22:07:18,Reprise du sport :)
1984,44927,2026-02-23 22:18:18,Randonnée,4010,2026-02-23 23:40:18,Objectif atteint !
1985,44927,2026-03-05 20:04:18,Randonnée,8342,2026-03-05 22:03:18,Belle séance !
1986,44927,2026-03-29 18:30:18,Randonnée,3430,2026-03-29 20:06:18,Objectif atteint !
1987,44927,2026-04-14 00:01:18,Randonnée,10698,2026-04-14 02:52:18,Objectif atteint !
1988,44927,2026-04-15 21:44:18,Randonnée,4458,2026-04-15 23:07:18,Séance de récupération
1989,44927,2026-05-09 08:35:18,Randonnée,12796,2026-05-09 11:32:18,Nouveau record personnel !
1990,91916,2025-05-20 00:32:18,Rugby,,2025-05-20 02:01:18,Objectif atteint !
1991,91916,2025-05-24 21:29:18,Rugby,,2025-05-24 22:00:18,Séance de récupération
1992,91916,2025-05-28 04:12:18,Rugby,,2025-05-28 05:22:18,Belle séance !
1993,91916,2025-06-01 02:35:18,Rugby,,2025-06-01 03:39:18,Séance de récupération
1994,91916,2025-06-05 00:34:18,Rugby,,2025-06-05 01:12:18,Fatigant mais satisfaisant
1995,91916,2025-06-05 20:14:18,Rugby,,2025-06-05 20:47:18,
1996,91916,2025-06-07 04:16:18,Rugby,,2025-06-07 05:09:18,Nouveau record personnel !
1997,91916,2025-06-10 02:53:18,Rugby,,2025-06-10 03:38:18,Fatigant mais satisfaisant
1998,91916,2025-06-13 03:25:18,Rugby,,2025-06-13 04:31:18,Bonne sortie
1999,91916,2025-06-15 05:43:18,Rugby,,2025-06-15 07:10:18,
2000,91916,2025-06-17 06:08:18,Rugby,,2025-06-17 07:30:18,Fatigant mais satisfaisant
2001,91916,2025-06-24 02:43:18,Rugby,,2025-06-24 03:40:18,Séance de récupération
2002,91916,2025-06-28 04:08:18,Rugby,,2025-06-28 05:18:18,
2003,91916,2025-07-10 06:12:18,Rugby,,2025-07-10 07:07:18,Nouveau record personnel !
2004,91916,2025-07-16 22:26:18,Rugby,,2025-07-16 23:49:18,
2005,91916,2025-07-17 00:16:18,Rugby,,2025-07-17 00:54:18,
2006,91916,2025-07-21 07:39:18,Rugby,,2025-07-21 09:03:18,Super conditions aujourd'hui
2007,91916,2025-07-25 08:47:18,Rugby,,2025-07-25 09:40:18,
2008,91916,2025-08-04 06:09:18,Rugby,,2025-08-04 07:39:18,Belle séance !
2009,91916,2025-08-09 03:58:18,Rugby,,2025-08-09 05:22:18,Fatigant mais satisfaisant
2010,91916,2025-08-12 04:21:18,Rugby,,2025-08-12 05:37:18,Belle séance !
2011,91916,2025-08-23 22:02:18,Rugby,,2025-08-23 22:42:18,
2012,91916,2025-08-24 21:49:18,Rugby,,2025-08-24 22:51:18,Objectif atteint !
2013,91916,2025-08-26 18:54:18,Rugby,,2025-08-26 19:51:18,
2014,91916,2025-08-27 20:35:18,Rugby,,2025-08-27 22:04:18,Nouveau record personnel !
2015,91916,2025-09-13 19:06:18,Rugby,,2025-09-13 20:32:18,Fatigant mais satisfaisant
2016,91916,2025-10-06 22:39:18,Rugby,,2025-10-06 23:26:18,Belle séance !
2017,91916,2025-10-11 20:33:18,Rugby,,2025-10-11 21:27:18,
2018,91916,2025-10-23 02:09:18,Rugby,,2025-10-23 03:10:18,
2019,91916,2025-11-01 05:03:18,Rugby,,2025-11-01 05:42:18,Fatigant mais satisfaisant
2020,91916,2025-11-15 19:15:18,Rugby,,2025-11-15 20:32:18,Bonne sortie
2021,91916,2025-11-19 00:46:18,Rugby,,2025-11-19 01:24:18,
2022,91916,2025-11-30 18:04:18,Rugby,,2025-11-30 19:24:18,Belle séance !
2023,91916,2025-12-03 03:22:18,Rugby,,2025-12-03 04:18:18,Objectif atteint !
2024,91916,2025-12-06 00:53:18,Rugby,,2025-12-06 01:46:18,
2025,91916,2025-12-11 04:16:18,Rugby,,2025-12-11 05:27:18,Bonne sortie
2026,91916,2025-12-12 06:23:18,Rugby,,2025-12-12 06:55:18,
2027,91916,2025-12-15 05:17:18,Rugby,,2025-12-15 06:42:18,
2028,91916,2025-12-15 23:54:18,Rugby,,2025-12-16 00:35:18,
2029,91916,2025-12-25 07:51:18,Rugby,,2025-12-25 08:41:18,Belle séance !
2030,91916,2025-12-26 23:36:18,Rugby,,2025-12-27 00:26:18,Reprise du sport :)
2031,91916,2026-01-02 03:43:18,Rugby,,2026-01-02 04:13:18,Super conditions aujourd'hui
2032,91916,2026-01-02 23:13:18,Rugby,,2026-01-03 00:38:18,Séance de récupération
2033,91916,2026-01-04 04:05:18,Rugby,,2026-01-04 05:18:18,
2034,91916,2026-01-06 18:10:18,Rugby,,2026-01-06 19:01:18,
2035,91916,2026-01-07 05:14:18,Rugby,,2026-01-07 06:18:18,
2036,91916,2026-01-15 22:07:18,Rugby,,2026-01-15 23:21:18,Belle séance !
2037,91916,2026-01-19 23:22:18,Rugby,,2026-01-20 00:05:18,Séance de récupération
2038,91916,2026-01-23 06:47:18,Rugby,,2026-01-23 08:06:18,Belle séance !
2039,91916,2026-02-06 21:04:18,Rugby,,2026-02-06 22:06:18,Séance de récupération
2040,91916,2026-02-21 00:22:18,Rugby,,2026-02-21 01:06:18,Nouveau record personnel !
2041,91916,2026-02-22 22:18:18,Rugby,,2026-02-22 23:10:18,Super conditions aujourd'hui
2042,91916,2026-03-08 05:17:18,Rugby,,2026-03-08 06:00:18,Objectif atteint !
2043,91916,2026-03-10 03:46:18,Rugby,,2026-03-10 04:55:18,Bonne sortie
2044,91916,2026-03-10 21:18:18,Rugby,,2026-03-10 22:43:18,Objectif atteint !
2045,91916,2026-03-12 18:31:18,Rugby,,2026-03-12 19:51:18,Bonne sortie
2046,91916,2026-03-14 22:32:18,Rugby,,2026-03-14 23:16:18,
2047,91916,2026-03-30 23:54:18,Rugby,,2026-03-31 00:51:18,Reprise du sport :)
2048,91916,2026-04-16 20:26:18,Rugby,,2026-04-16 21:24:18,Séance de récupération
2049,91916,2026-04-24 22:31:18,Rugby,,2026-04-24 23:48:18,Objectif atteint !
2050,91916,2026-04-26 20:24:18,Rugby,,2026-04-26 21:39:18,Belle séance !
2051,91916,2026-04-26 23:27:18,Rugby,,2026-04-27 00:34:18,Reprise du sport :)
2052,91916,2026-04-28 03:55:18,Rugby,,2026-04-28 04:52:18,Fatigant mais satisfaisant
2053,91916,2026-05-01 06:24:18,Rugby,,2026-05-01 07:38:18,Reprise du sport :)
2054,46304,2025-05-11 04:09:18,Rugby,,2025-05-11 05:33:18,Belle séance !
2055,46304,2025-05-30 20:30:18,Rugby,,2025-05-30 21:28:18,Reprise du sport :)
2056,46304,2025-06-13 18:28:18,Rugby,,2025-06-13 19:31:18,Bonne sortie
2057,46304,2025-08-13 18:58:18,Rugby,,2025-08-13 19:31:18,Super conditions aujourd'hui
2058,46304,2025-08-14 20:05:18,Rugby,,2025-08-14 20:46:18,Objectif atteint !
2059,46304,2025-08-27 02:12:18,Rugby,,2025-08-27 03:32:18,
2060,46304,2025-09-08 19:10:18,Rugby,,2025-09-08 19:43:18,
2061,46304,2025-09-13 07:13:18,Rugby,,2025-09-13 08:17:18,
2062,46304,2025-09-26 18:10:18,Rugby,,2025-09-26 18:56:18,Bonne sortie
2063,46304,2025-10-02 18:24:18,Rugby,,2025-10-02 19:48:18,
2064,46304,2025-10-18 07:28:18,Rugby,,2025-10-18 08:00:18,Reprise du sport :)
2065,46304,2025-10-26 01:18:18,Rugby,,2025-10-26 02:30:18,Reprise du sport :)
2066,46304,2025-10-26 02:40:18,Rugby,,2025-10-26 03:50:18,Fatigant mais satisfaisant
2067,46304,2025-11-21 08:57:18,Rugby,,2025-11-21 09:34:18,Bonne sortie
2068,46304,2025-11-22 04:36:18,Rugby,,2025-11-22 05:48:18,Séance de récupération
2069,46304,2025-11-24 20:43:18,Rugby,,2025-11-24 22:04:18,
2070,46304,2025-11-29 02:44:18,Rugby,,2025-11-29 03:52:18,
2071,46304,2025-12-24 06:57:18,Rugby,,2025-12-24 07:58:18,Belle séance !
2072,46304,2026-01-27 19:35:18,Rugby,,2026-01-27 20:26:18,Bonne sortie
2073,46304,2026-02-02 08:37:18,Rugby,,2026-02-02 09:51:18,Super conditions aujourd'hui
2074,46304,2026-02-11 05:22:18,Rugby,,2026-02-11 05:58:18,Super conditions aujourd'hui
2075,46304,2026-02-19 06:00:18,Rugby,,2026-02-19 07:27:18,Super conditions aujourd'hui
2076,46304,2026-03-11 20:43:18,Rugby,,2026-03-11 22:09:18,
2077,46304,2026-03-15 07:30:18,Rugby,,2026-03-15 08:35:18,Fatigant mais satisfaisant
2078,46304,2026-03-29 07:37:18,Rugby,,2026-03-29 08:34:18,Reprise du sport :)
2079,46304,2026-04-03 04:46:18,Rugby,,2026-04-03 05:40:18,
2080,46304,2026-04-15 06:11:18,Rugby,,2026-04-15 07:14:18,Belle séance !
2081,60948,2025-05-13 20:19:18,Running,3366,2025-05-13 20:36:18,Belle séance !
2082,60948,2025-05-16 21:35:18,Running,4343,2025-05-16 22:09:18,Belle séance !
2083,60948,2025-05-18 19:11:18,Running,7416,2025-05-18 19:52:18,
2084,60948,2025-05-20 05:39:18,Running,3657,2025-05-20 06:05:18,
2085,60948,2025-05-21 02:05:18,Running,7457,2025-05-21 02:50:18,Séance de récupération
2086,60948,2025-06-02 02:13:18,Running,6301,2025-06-02 02:38:18,
2087,60948,2025-06-11 07:44:18,Running,3536,2025-06-11 07:59:18,Nouveau record personnel !
2088,60948,2025-06-13 21:36:18,Running,12748,2025-06-13 22:21:18,
2089,60948,2025-06-14 21:19:18,Running,5633,2025-06-14 22:01:18,Objectif atteint !
2090,60948,2025-06-15 18:16:18,Running,7746,2025-06-15 18:49:18,Belle séance !
2091,60948,2025-06-18 04:55:18,Running,3975,2025-06-18 05:18:18,Belle séance !
2092,60948,2025-06-23 19:40:18,Running,9235,2025-06-23 20:08:18,Bonne sortie
2093,60948,2025-07-04 07:08:18,Running,8527,2025-07-04 07:35:18,Objectif atteint !
2094,60948,2025-07-05 08:44:18,Running,8305,2025-07-05 09:10:18,Objectif atteint !
2095,60948,2025-07-17 00:20:18,Running,7418,2025-07-17 00:48:18,
2096,60948,2025-07-25 23:27:18,Running,13793,2025-07-26 00:10:18,Nouveau record personnel !
2097,60948,2025-07-26 21:07:18,Running,11932,2025-07-26 21:41:18,Reprise du sport :)
2098,60948,2025-08-01 02:11:18,Running,9121,2025-08-01 02:48:18,
2099,60948,2025-08-16 08:11:18,Running,14629,2025-08-16 08:56:18,
2100,60948,2025-08-23 23:59:18,Running,11809,2025-08-24 00:40:18,Belle séance !
2101,60948,2025-08-29 01:54:18,Running,6641,2025-08-29 02:37:18,
2102,60948,2025-08-30 01:49:18,Running,3907,2025-08-30 02:05:18,
2103,60948,2025-09-06 19:16:18,Running,4189,2025-09-06 19:37:18,Séance de récupération
2104,60948,2025-09-07 07:08:18,Running,12078,2025-09-07 07:47:18,Reprise du sport :)
2105,60948,2025-09-13 04:32:18,Running,12919,2025-09-13 05:09:18,
2106,60948,2025-10-10 03:36:18,Running,8888,2025-10-10 04:18:18,Super conditions aujourd'hui
2107,60948,2025-10-12 18:34:18,Running,6605,2025-10-12 19:19:18,
2108,60948,2025-10-12 18:50:18,Running,4346,2025-10-12 19:23:18,Objectif atteint !
2109,60948,2025-10-15 20:36:18,Running,4476,2025-10-15 20:58:18,
2110,60948,2025-10-15 22:53:18,Running,11890,2025-10-15 23:37:18,Super conditions aujourd'hui
2111,60948,2025-10-22 01:48:18,Running,10010,2025-10-22 02:28:18,
2112,60948,2025-10-24 20:29:18,Running,8531,2025-10-24 20:58:18,
2113,60948,2025-10-26 06:11:18,Running,2819,2025-10-26 06:32:18,Super conditions aujourd'hui
2114,60948,2025-10-27 20:27:18,Running,5095,2025-10-27 20:46:18,Super conditions aujourd'hui
2115,60948,2025-10-29 18:34:18,Running,5707,2025-10-29 19:13:18,Super conditions aujourd'hui
2116,60948,2025-11-06 08:23:18,Running,3017,2025-11-06 08:42:18,Objectif atteint !
2117,60948,2025-11-08 20:52:18,Running,5000,2025-11-08 21:27:18,Belle séance !
2118,60948,2025-11-10 23:41:18,Running,3130,2025-11-11 00:06:18,Objectif atteint !
2119,60948,2025-11-11 08:07:18,Running,4938,2025-11-11 08:23:18,Objectif atteint !
2120,60948,2025-11-21 03:58:18,Running,10209,2025-11-21 04:32:18,Nouveau record personnel !
2121,60948,2025-11-21 23:11:18,Running,10706,2025-11-21 23:43:18,Bonne sortie
2122,60948,2025-12-04 07:43:18,Running,3177,2025-12-04 08:08:18,
2123,60948,2025-12-07 07:12:18,Running,3791,2025-12-07 07:38:18,Séance de récupération
2124,60948,2025-12-07 07:33:18,Running,4152,2025-12-07 07:51:18,Séance de récupération
2125,60948,2025-12-07 07:58:18,Running,10122,2025-12-07 08:37:18,
2126,60948,2025-12-07 08:57:18,Running,11812,2025-12-07 09:36:18,Belle séance !
2127,60948,2025-12-14 04:40:18,Running,3690,2025-12-14 05:07:18,
2128,60948,2025-12-31 05:47:18,Running,4039,2025-12-31 06:06:18,Fatigant mais satisfaisant
2129,60948,2025-12-31 05:58:18,Running,8517,2025-12-31 06:43:18,Bonne sortie
2130,60948,2026-01-04 06:45:18,Running,11946,2026-01-04 07:24:18,Objectif atteint !
2131,60948,2026-01-06 21:31:18,Running,7302,2026-01-06 21:52:18,Séance de récupération
2132,60948,2026-01-09 21:51:18,Running,12564,2026-01-09 22:29:18,Fatigant mais satisfaisant
2133,60948,2026-01-10 22:13:18,Running,6178,2026-01-10 22:44:18,Objectif atteint !
2134,60948,2026-01-12 01:16:18,Running,5908,2026-01-12 01:34:18,Nouveau record personnel !
2135,60948,2026-01-17 18:59:18,Running,4658,2026-01-17 19:23:18,Séance de récupération
2136,60948,2026-01-21 07:59:18,Running,7618,2026-01-21 08:29:18,Super conditions aujourd'hui
2137,60948,2026-01-29 00:06:18,Running,4337,2026-01-29 00:32:18,Nouveau record personnel !
2138,60948,2026-01-29 21:58:18,Running,5858,2026-01-29 22:22:18,Belle séance !
2139,60948,2026-02-07 21:28:18,Running,6127,2026-02-07 22:00:18,Super conditions aujourd'hui
2140,60948,2026-02-16 03:31:18,Running,7599,2026-02-16 04:11:18,Nouveau record personnel !
2141,60948,2026-02-23 19:30:18,Running,7607,2026-02-23 20:00:18,Super conditions aujourd'hui
2142,60948,2026-03-02 21:57:18,Running,9436,2026-03-02 22:37:18,Reprise du sport :)
2143,60948,2026-03-08 23:26:18,Running,2755,2026-03-08 23:46:18,
2144,60948,2026-04-01 07:12:18,Running,7761,2026-04-01 07:42:18,
2145,60948,2026-04-03 20:50:18,Running,9011,2026-04-03 21:21:18,Bonne sortie
2146,60948,2026-04-10 20:40:18,Running,5959,2026-04-10 21:11:18,Bonne sortie
2147,60948,2026-04-16 22:05:18,Running,9730,2026-04-16 22:42:18,
2148,60948,2026-04-23 06:24:18,Running,9225,2026-04-23 07:08:18,Super conditions aujourd'hui
2149,60948,2026-05-04 22:38:18,Running,6418,2026-05-04 23:23:18,Fatigant mais satisfaisant
2150,60948,2026-05-10 06:21:18,Running,5744,2026-05-10 06:39:18,Fatigant mais satisfaisant
2151,81676,2025-05-13 21:48:18,Tennis,,2025-05-13 22:23:18,Objectif atteint !
2152,81676,2025-06-11 03:57:18,Tennis,,2025-06-11 05:04:18,
2153,81676,2025-06-29 05:12:18,Tennis,,2025-06-29 06:33:18,Séance de récupération
2154,81676,2025-07-04 23:27:18,Tennis,,2025-07-05 00:48:18,Fatigant mais satisfaisant
2155,81676,2025-07-13 03:59:18,Tennis,,2025-07-13 04:51:18,Super conditions aujourd'hui
2156,81676,2025-08-09 06:20:18,Tennis,,2025-08-09 07:19:18,Bonne sortie
2157,81676,2025-08-13 22:28:18,Tennis,,2025-08-13 23:13:18,Reprise du sport :)
2158,81676,2025-08-20 05:13:18,Tennis,,2025-08-20 06:31:18,
2159,81676,2025-09-02 01:37:18,Tennis,,2025-09-02 02:32:18,Nouveau record personnel !
2160,81676,2025-09-12 18:39:18,Tennis,,2025-09-12 20:09:18,Bonne sortie
2161,81676,2025-10-01 20:02:18,Tennis,,2025-10-01 20:42:18,Bonne sortie
2162,81676,2025-10-04 02:35:18,Tennis,,2025-10-04 03:30:18,
2163,81676,2025-10-18 02:29:18,Tennis,,2025-10-18 03:23:18,Nouveau record personnel !
2164,81676,2025-11-29 18:29:18,Tennis,,2025-11-29 19:28:18,Objectif atteint !
2165,81676,2025-12-22 05:11:18,Tennis,,2025-12-22 05:54:18,
2166,81676,2026-01-08 05:27:18,Tennis,,2026-01-08 06:39:18,Nouveau record personnel !
2167,81676,2026-01-12 03:55:18,Tennis,,2026-01-12 05:06:18,Séance de récupération
2168,81676,2026-01-17 07:33:18,Tennis,,2026-01-17 08:18:18,Bonne sortie
2169,81676,2026-01-18 01:07:18,Tennis,,2026-01-18 02:13:18,Objectif atteint !
2170,81676,2026-02-16 00:26:18,Tennis,,2026-02-16 01:49:18,Super conditions aujourd'hui
2171,81676,2026-02-21 08:17:18,Tennis,,2026-02-21 09:46:18,Nouveau record personnel !
2172,81676,2026-03-08 23:26:18,Tennis,,2026-03-09 00:41:18,
2173,81676,2026-03-17 04:41:18,Tennis,,2026-03-17 05:54:18,Nouveau record personnel !
2174,81676,2026-03-18 00:05:18,Tennis,,2026-03-18 01:15:18,
2175,81676,2026-03-21 07:41:18,Tennis,,2026-03-21 08:30:18,Nouveau record personnel !
2176,81676,2026-03-29 00:48:18,Tennis,,2026-03-29 02:10:18,Belle séance !
2177,81676,2026-04-09 23:35:18,Tennis,,2026-04-10 00:11:18,
2178,81676,2026-04-22 03:15:18,Tennis,,2026-04-22 04:32:18,Reprise du sport :)
2179,86847,2025-06-01 20:47:18,Football,,2025-06-01 22:10:18,
2180,86847,2025-06-08 04:25:18,Football,,2025-06-08 05:50:18,
2181,86847,2025-06-10 04:47:18,Football,,2025-06-10 05:41:18,Bonne sortie
2182,86847,2025-06-11 22:14:18,Football,,2025-06-11 23:42:18,Reprise du sport :)
2183,86847,2025-06-16 02:34:18,Football,,2025-06-16 03:13:18,Reprise du sport :)
2184,86847,2025-07-19 03:35:18,Football,,2025-07-19 04:05:18,
2185,86847,2025-07-30 04:29:18,Football,,2025-07-30 05:52:18,Belle séance !
2186,86847,2025-08-08 19:15:18,Football,,2025-08-08 20:42:18,
2187,86847,2025-08-20 07:55:18,Football,,2025-08-20 08:53:18,
2188,86847,2025-08-25 00:44:18,Football,,2025-08-25 01:35:18,Reprise du sport :)
2189,86847,2025-08-28 00:12:18,Football,,2025-08-28 00:47:18,
2190,86847,2025-08-30 02:10:18,Football,,2025-08-30 03:27:18,Belle séance !
2191,86847,2025-09-21 00:08:18,Football,,2025-09-21 01:08:18,Belle séance !
2192,86847,2025-09-27 04:27:18,Football,,2025-09-27 05:42:18,Fatigant mais satisfaisant
2193,86847,2025-10-08 08:57:18,Football,,2025-10-08 10:02:18,Séance de récupération
2194,86847,2025-10-14 18:22:18,Football,,2025-10-14 19:39:18,Reprise du sport :)
2195,86847,2025-11-01 02:45:18,Football,,2025-11-01 03:17:18,Fatigant mais satisfaisant
2196,86847,2025-11-07 05:36:18,Football,,2025-11-07 06:53:18,Nouveau record personnel !
2197,86847,2025-11-13 02:14:18,Football,,2025-11-13 02:53:18,
2198,86847,2025-12-22 03:16:18,Football,,2025-12-22 04:19:18,
2199,86847,2025-12-30 18:40:18,Football,,2025-12-30 19:40:18,Nouveau record personnel !
2200,86847,2026-01-14 07:29:18,Football,,2026-01-14 08:21:18,
2201,86847,2026-01-15 00:59:18,Football,,2026-01-15 02:18:18,Fatigant mais satisfaisant
